Year,Close,Lag1,Lag2,Lag3,Lag4,Lag5,Volume,Today,Direction
2021,209.05,-0.00261,0.00142,0.00284,-0.01165,-0.00985,22638020.00,-0.00825,0
2021,211.50,-0.00825,-0.00261,0.00142,0.00284,-0.01165,28865798.00,-0.01723,0
2021,210.90,-0.01723,-0.00825,-0.00261,0.00142,0.00284,25334878.00,0.00625,1
2021,210.60,0.00625,-0.01723,-0.00825,-0.00261,0.00142,17576137.00,0.02947,1
2021,211.15,0.02947,0.00625,-0.01723,-0.00825,-0.00261,47554219.00,-0.00024,0
2021,212.90,-0.00024,0.02947,0.00625,-0.01723,-0.00825,25597550.00,0.00144,1
2021,216.60,0.00144,-0.00024,0.02947,0.00625,-0.01723,73039531.00,-0.01285,0
2021,215.25,-0.01285,0.00144,-0.00024,0.02947,0.00625,38755111.00,-0.01035,0
2021,209.00,-0.01035,-0.01285,0.00144,-0.00024,0.02947,96654991.00,0.00540,1
2021,209.05,0.00540,-0.01035,-0.01285,0.00144,-0.00024,46657520.00,0.01517,1
2021,208.75,0.01517,0.00540,-0.01035,-0.01285,0.00144,30126021.00,0.00671,1
2021,211.45,0.00671,0.01517,0.00540,-0.01035,-0.01285,31433280.00,0.00289,1
2021,213.65,0.00289,0.00671,0.01517,0.00540,-0.01035,21261361.00,0.00121,1
2021,212.50,0.00121,0.00289,0.00671,0.01517,0.00540,24887924.00,-0.00386,0
2021,209.30,-0.00386,0.00121,0.00289,0.00671,0.01517,30719587.00,0.01064,1
2021,207.90,0.01064,-0.00386,0.00121,0.00289,0.00671,21424291.00,0.00536,1
2021,207.30,0.00536,0.01064,-0.00386,0.00121,0.00289,17677889.00,0.00049,1
2021,207.05,0.00049,0.00536,0.01064,-0.00386,0.00121,14854294.00,-0.00317,0
2021,207.85,-0.00317,0.00049,0.00536,0.01064,-0.00386,20104244.00,0.00562,1
2021,205.65,0.00562,-0.00317,0.00049,0.00536,0.01064,21476893.00,0.00344,1
2021,204.55,0.00344,0.00562,-0.00317,0.00049,0.00536,23567549.00,-0.00882,0
2021,204.45,-0.00882,0.00344,0.00562,-0.00317,0.00049,19074685.00,0.00710,1
2021,205.10,0.00710,-0.00882,0.00344,0.00562,-0.00317,18042675.00,0.00147,1
2021,203.95,0.00147,0.00710,-0.00882,0.00344,0.00562,12575210.00,0.00296,1
2021,203.25,0.00296,0.00147,0.00710,-0.00882,0.00344,22435272.00,-0.00148,0
2021,205.05,-0.00148,0.00296,0.00147,0.00710,-0.00882,13877208.00,0.00296,1
2021,203.60,0.00296,-0.00148,0.00296,0.00147,0.00710,14627153.00,-0.00616,0
2021,203.30,-0.00616,0.00296,-0.00148,0.00296,0.00147,13326068.00,0.00566,1
2021,202.70,0.00566,-0.00616,0.00296,-0.00148,0.00296,15942408.00,-0.00615,0
2021,203.00,-0.00615,0.00566,-0.00616,0.00296,-0.00148,10191296.00,0.00863,1
2021,202.40,0.00863,-0.00615,0.00566,-0.00616,0.00296,12698779.00,0.00322,1
2021,203.65,0.00322,0.00863,-0.00615,0.00566,-0.00616,10248249.00,0.00124,1
2021,202.50,0.00124,0.00322,0.00863,-0.00615,0.00566,11088659.00,-0.00372,0
2021,203.75,-0.00372,0.00124,0.00322,0.00863,-0.00615,17879443.00,-0.01109,0
2021,202.00,-0.01109,-0.00372,0.00124,0.00322,0.00863,20925008.00,-0.01048,0
2021,201.35,-0.01048,-0.01109,-0.00372,0.00124,0.00322,11834045.00,-0.00797,0
2021,201.10,-0.00797,-0.01048,-0.01109,-0.00372,0.00124,13085323.00,0.00072,1
2021,201.85,0.00072,-0.00797,-0.01048,-0.01109,-0.00372,10830411.00,0.00458,1
2021,204.10,0.00458,0.00072,-0.00797,-0.01048,-0.01109,20480406.00,-0.00097,0
2021,206.25,-0.00097,0.00458,0.00072,-0.00797,-0.01048,28852257.00,-0.02575,0
2021,207.90,-0.02575,-0.00097,0.00458,0.00072,-0.00797,29019824.00,0.00590,1
2021,207.75,0.00590,-0.02575,-0.00097,0.00458,0.00072,16464973.00,0.01191,1
2021,206.80,0.01191,0.00590,-0.02575,-0.00097,0.00458,23656813.00,-0.00215,0
2021,207.00,-0.00215,0.01191,0.00590,-0.02575,-0.00097,18311537.00,0.01469,1
2021,212.40,0.01469,-0.00215,0.01191,0.00590,-0.02575,44526781.00,0.00535,1
2021,211.15,0.00535,0.01469,-0.00215,0.01191,0.00590,47263771.00,-0.01140,0
2021,208.65,-0.01140,0.00535,0.01469,-0.00215,0.01191,24436949.00,-0.01246,0
2021,209.10,-0.01246,-0.01140,0.00535,0.01469,-0.00215,14736840.00,0.00621,1
2021,206.05,0.00621,-0.01246,-0.01140,0.00535,0.01469,15603733.00,-0.03138,0
2021,204.95,-0.03138,0.00621,-0.01246,-0.01140,0.00535,14940336.00,0.00466,1
2021,207.30,0.00466,-0.03138,0.00621,-0.01246,-0.01140,9674128.00,0.00210,1
2021,209.90,0.00210,0.00466,-0.03138,0.00621,-0.01246,18468527.00,0.01865,1
2021,208.60,0.01865,0.00210,0.00466,-0.03138,0.00621,10998260.00,0.00573,1
2021,215.25,0.00573,0.01865,0.00210,0.00466,-0.03138,47178466.00,-0.00120,0
2021,214.25,-0.00120,0.00573,0.01865,0.00210,0.00466,23581637.00,-0.01213,0
2021,213.80,-0.01213,-0.00120,0.00573,0.01865,0.00210,20358146.00,0.00260,1
2021,209.85,0.00260,-0.01213,-0.00120,0.00573,0.01865,18155926.00,0.00809,1
2021,208.65,0.00809,0.00260,-0.01213,-0.00120,0.00573,15418634.00,0.00120,1
2021,208.90,0.00120,0.00809,0.00260,-0.01213,-0.00120,27692208.00,0.00024,1
2021,211.45,0.00024,0.00120,0.00809,0.00260,-0.01213,18850939.00,0.01252,1
2021,210.90,0.01252,0.00024,0.00120,0.00809,0.00260,11190075.00,0.00267,1
2021,209.20,0.00267,0.01252,0.00024,0.00120,0.00809,7858486.00,-0.00315,0
2021,208.95,-0.00315,0.00267,0.01252,0.00024,0.00120,10735658.00,0.00876,1
2021,208.90,0.00876,-0.00315,0.00267,0.01252,0.00024,19421004.00,-0.00633,0
2021,206.30,-0.00633,0.00876,-0.00315,0.00267,0.01252,9936365.00,-0.01015,0
2021,205.75,-0.01015,-0.00633,0.00876,-0.00315,0.00267,12490094.00,-0.01574,0
2021,206.40,-0.01574,-0.01015,-0.00633,0.00876,-0.00315,10586894.00,0.00856,1
2021,204.60,0.00856,-0.01574,-0.01015,-0.00633,0.00876,14836173.00,-0.00119,0
2021,205.90,-0.00119,0.00856,-0.01574,-0.01015,-0.00633,10476384.00,-0.00404,0
2021,208.00,-0.00404,-0.00119,0.00856,-0.01574,-0.01015,12084844.00,0.00619,1
2021,211.30,0.00619,-0.00404,-0.00119,0.00856,-0.01574,25808430.00,-0.01164,0
2021,209.50,-0.01164,0.00619,-0.00404,-0.00119,0.00856,16241960.00,0.00236,1
2021,209.75,0.00236,-0.01164,0.00619,-0.00404,-0.00119,14321164.00,-0.00661,0
2021,210.60,-0.00661,0.00236,-0.01164,0.00619,-0.00404,10228853.00,-0.00703,0
2021,209.30,-0.00703,-0.00661,0.00236,-0.01164,0.00619,10632156.00,-0.00906,0
2021,211.75,-0.00906,-0.00703,-0.00661,0.00236,-0.01164,37489544.00,0.00046,1
2021,211.25,0.00046,-0.00906,-0.00703,-0.00661,0.00236,17233315.00,-0.06606,0
2021,212.65,-0.06606,0.00046,-0.00906,-0.00703,-0.00661,19051252.00,-0.00173,0
2021,214.15,-0.00173,-0.06606,0.00046,-0.00906,-0.00703,16043896.00,-0.01119,0
2021,216.10,-0.01119,-0.00173,-0.06606,0.00046,-0.00906,19621849.00,-0.03262,0
2021,216.00,-0.03262,-0.01119,-0.00173,-0.06606,0.00046,20248758.00,-0.00825,0
2021,230.75,-0.00825,-0.03262,-0.01119,-0.00173,-0.06606,149238901.00,0.00412,1
2021,231.15,0.00412,-0.00825,-0.03262,-0.01119,-0.00173,79501805.00,0.01684,1
2021,233.75,0.01684,0.00412,-0.00825,-0.03262,-0.01119,70390969.00,-0.00105,0
2021,241.50,-0.00105,0.01684,0.00412,-0.00825,-0.03262,56671832.00,0.00399,1
2021,243.50,0.00399,-0.00105,0.01684,0.00412,-0.00825,52621868.00,-0.00147,0
2021,242.50,-0.00147,0.00399,-0.00105,0.01684,0.00412,21791090.00,0.00822,1
2021,238.45,0.00822,-0.00147,0.00399,-0.00105,0.01684,24823291.00,0.00339,1
2021,238.70,0.00339,0.00822,-0.00147,0.00399,-0.00105,22890540.00,-0.00530,0
2021,237.75,-0.00530,0.00339,0.00822,-0.00147,0.00399,15713947.00,0.00806,1
2021,238.10,0.00806,-0.00530,0.00339,0.00822,-0.00147,15450046.00,0.01481,1
2021,236.15,0.01481,0.00806,-0.00530,0.00339,0.00822,16357902.00,-0.00732,0
2021,235.35,-0.00732,0.01481,0.00806,-0.00530,0.00339,15956143.00,0.00538,1
2021,236.60,0.00538,-0.00732,0.01481,0.00806,-0.00530,10686552.00,-0.02704,0
2021,234.70,-0.02704,0.00538,-0.00732,0.01481,0.00806,9223597.00,-0.01356,0
2021,231.25,-0.01356,-0.02704,0.00538,-0.00732,0.01481,17505160.00,-0.03221,0
2021,232.95,-0.03221,-0.01356,-0.02704,0.00538,-0.00732,10371535.00,-0.02907,0
2021,231.70,-0.02907,-0.03221,-0.01356,-0.02704,0.00538,9739240.00,-0.02312,0
2021,238.05,-0.02312,-0.02907,-0.03221,-0.01356,-0.02704,21184428.00,0.06531,1
2021,241.30,0.06531,-0.02312,-0.02907,-0.03221,-0.01356,29222028.00,-0.00264,0
2021,249.20,-0.00264,0.06531,-0.02312,-0.02907,-0.03221,50159625.00,0.00773,1
2021,256.55,0.00773,-0.00264,0.06531,-0.02312,-0.02907,85406902.00,0.03366,1
2021,262.55,0.03366,0.00773,-0.00264,0.06531,-0.02312,60292901.00,0.01362,1
2021,245.95,0.01362,0.03366,0.00773,-0.00264,0.06531,59061766.00,-0.01404,0
2021,246.60,-0.01404,0.01362,0.03366,0.00773,-0.00264,47822165.00,-0.00737,0
2021,244.70,-0.00737,-0.01404,0.01362,0.03366,0.00773,22518727.00,0.05761,1
2021,236.60,0.05761,-0.00737,-0.01404,0.01362,0.03366,35537151.00,0.00848,1
2021,233.40,0.00848,0.05761,-0.00737,-0.01404,0.01362,22333919.00,-0.01622,0
2021,236.70,-0.01622,0.00848,0.05761,-0.00737,-0.01404,18934170.00,0.00553,1
2021,238.45,0.00553,-0.01622,0.00848,0.05761,-0.00737,25911499.00,0.01406,1
2021,225.10,0.01406,0.00553,-0.01622,0.00848,0.05761,46282465.00,-0.01826,0
2021,223.20,-0.01826,0.01406,0.00553,-0.01622,0.00848,26642108.00,-0.01424,0
2021,226.85,-0.01424,-0.01826,0.01406,0.00553,-0.01622,23197539.00,0.00458,1
2021,225.60,0.00458,-0.01424,-0.01826,0.01406,0.00553,14343859.00,-0.00914,0
2021,222.45,-0.00914,0.00458,-0.01424,-0.01826,0.01406,17843327.00,0.00369,1
2021,226.55,0.00369,-0.00914,0.00458,-0.01424,-0.01826,7024796.00,-0.01253,0
2021,229.80,-0.01253,0.00369,-0.00914,0.00458,-0.01424,20270558.00,-0.02208,0
2021,228.75,-0.02208,-0.01253,0.00369,-0.00914,0.00458,11520817.00,0.01119,1
2021,230.85,0.01119,-0.02208,-0.01253,0.00369,-0.00914,13431108.00,-0.01705,0
2021,230.00,-0.01705,0.01119,-0.02208,-0.01253,0.00369,8134962.00,0.00839,1
2021,232.90,0.00839,-0.01705,0.01119,-0.02208,-0.01253,11855531.00,0.02818,1
2021,238.10,0.02818,0.00839,-0.01705,0.01119,-0.02208,38755267.00,-0.00303,0
2021,235.45,-0.00303,0.02818,0.00839,-0.01705,0.01119,14675969.00,0.01698,1
2021,239.50,0.01698,-0.00303,0.02818,0.00839,-0.01705,46697822.00,-0.01569,0
2021,237.50,-0.01569,0.01698,-0.00303,0.02818,0.00839,20226071.00,0.03207,1
2021,230.90,0.03207,-0.01569,0.01698,-0.00303,0.02818,22574227.00,0.01122,1
2021,231.60,0.01122,0.03207,-0.01569,0.01698,-0.00303,13433385.00,0.00158,1
2021,227.70,0.00158,0.01122,0.03207,-0.01569,0.01698,14139854.00,-0.00339,0
2021,231.30,-0.00339,0.00158,0.01122,0.03207,-0.01569,23904846.00,-0.01587,0
2021,224.00,-0.01587,-0.00339,0.00158,0.01122,0.03207,27027022.00,0.01700,1
2021,221.50,0.01700,-0.01587,-0.00339,0.00158,0.01122,22132952.00,0.01706,1
2021,221.15,0.01706,0.01700,-0.01587,-0.00339,0.00158,23503453.00,-0.01254,0
2021,221.90,-0.01254,0.01706,0.01700,-0.01587,-0.00339,12995800.00,-0.01930,0
2021,225.45,-0.01930,-0.01254,0.01706,0.01700,-0.01587,15904846.00,-0.04541,0
2021,221.65,-0.04541,-0.01930,-0.01254,0.01706,0.01700,13794647.00,-0.00297,0
2021,217.90,-0.00297,-0.04541,-0.01930,-0.01254,0.01706,13138355.00,0.00637,1
2021,220.65,0.00637,-0.00297,-0.04541,-0.01930,-0.01254,8903842.00,0.02591,1
2021,224.95,0.02591,0.00637,-0.00297,-0.04541,-0.01930,9861847.00,0.02010,1
2021,235.40,0.02010,0.02591,0.00637,-0.00297,-0.04541,38241864.00,0.00515,1
2021,236.10,0.00515,0.02010,0.02591,0.00637,-0.00297,35162889.00,0.02246,1
2021,234.60,0.02246,0.00515,0.02010,0.02591,0.00637,22054342.00,0.02579,1
2021,228.60,0.02579,0.02246,0.00515,0.02010,0.02591,37508445.00,-0.00047,0
2021,224.05,-0.00047,0.02579,0.02246,0.00515,0.02010,34653042.00,0.00236,1
2021,222.90,0.00236,-0.00047,0.02579,0.02246,0.00515,24199205.00,-0.02469,0
2021,217.95,-0.02469,0.00236,-0.00047,0.02579,0.02246,29683982.00,-0.00322,0
2021,212.40,-0.00322,-0.02469,0.00236,-0.00047,0.02579,37340790.00,0.00207,1
2021,212.50,0.00207,-0.00322,-0.02469,0.00236,-0.00047,19395604.00,-0.01143,0
2021,212.00,-0.01143,0.00207,-0.00322,-0.02469,0.00236,17239484.00,0.01511,1
2021,217.30,0.01511,-0.01143,0.00207,-0.00322,-0.02469,22209720.00,0.00347,1
2021,218.00,0.00347,0.01511,-0.01143,0.00207,-0.00322,16581585.00,-0.00945,0
2021,217.55,-0.00945,0.00347,0.01511,-0.01143,0.00207,8153106.00,-0.00480,0
2021,220.05,-0.00480,-0.00945,0.00347,0.01511,-0.01143,11568803.00,-0.00523,0
2021,216.75,-0.00523,-0.00480,-0.00945,0.00347,0.01511,11480954.00,-0.00136,0
2021,216.00,-0.00136,-0.00523,-0.00480,-0.00945,0.00347,9741198.00,0.00842,1
2021,218.05,0.00842,-0.00136,-0.00523,-0.00480,-0.00945,7583815.00,0.00137,1
2022,219.10,0.00137,0.00842,-0.00136,-0.00523,-0.00480,7765495.00,-0.02219,0
2022,220.25,-0.02219,0.00137,0.00842,-0.00136,-0.00523,9050253.00,0.00606,1
2022,220.55,0.00606,-0.02219,0.00137,0.00842,-0.00136,11230588.00,-0.00360,0
2022,218.70,-0.00360,0.00606,-0.02219,0.00137,0.00842,8950589.00,-0.00537,0
2022,218.40,-0.00537,-0.00360,0.00606,-0.02219,0.00137,8855041.00,0.00605,1
2022,223.30,0.00605,-0.00537,-0.00360,0.00606,-0.02219,15841299.00,-0.00894,0
2022,221.95,-0.00894,0.00605,-0.00537,-0.00360,0.00606,8020695.00,0.01729,1
2022,222.75,0.01729,-0.00894,0.00605,-0.00537,-0.00360,13158894.00,0.00181,1
2022,223.95,0.00181,0.01729,-0.00894,0.00605,-0.00537,11501088.00,0.00729,1
2022,222.60,0.00729,0.00181,0.01729,-0.00894,0.00605,10569725.00,0.00780,1
2022,224.60,0.00780,0.00729,0.00181,0.01729,-0.00894,12318313.00,0.02449,1
2022,220.75,0.02449,0.00780,0.00729,0.00181,0.01729,14394097.00,-0.01173,0
2022,220.35,-0.01173,0.02449,0.00780,0.00729,0.00181,11473796.00,-0.00140,0
2022,218.75,-0.00140,-0.01173,0.02449,0.00780,0.00729,17329896.00,-0.01388,0
2022,217.05,-0.01388,-0.00140,-0.01173,0.02449,0.00780,16586264.00,-0.01188,0
2022,211.80,-0.01188,-0.01388,-0.00140,-0.01173,0.02449,17354942.00,-0.03371,0
2022,214.30,-0.03371,-0.01188,-0.01388,-0.00140,-0.01173,18322935.00,-0.01914,0
2022,214.60,-0.01914,-0.03371,-0.01188,-0.01388,-0.00140,23149684.00,-0.00986,0
2022,217.60,-0.00986,-0.01914,-0.03371,-0.01188,-0.01388,15276991.00,0.00064,1
2022,220.20,0.00064,-0.00986,-0.01914,-0.03371,-0.01188,15039006.00,0.01765,1
2022,227.75,0.01765,0.00064,-0.00986,-0.01914,-0.03371,43207074.00,-0.00455,0
2022,232.15,-0.00455,0.01765,0.00064,-0.00986,-0.01914,41130638.00,0.00477,1
2022,234.45,0.00477,-0.00455,0.01765,0.00064,-0.00986,27845963.00,-0.00908,0
2022,234.30,-0.00908,0.00477,-0.00455,0.01765,0.00064,56705951.00,-0.00086,0
2022,230.20,-0.00086,-0.00908,0.00477,-0.00455,0.01765,24171083.00,0.05755,1
2022,231.25,0.05755,-0.00086,-0.00908,0.00477,-0.00455,16201280.00,-0.01605,0
2022,230.15,-0.01605,0.05755,-0.00086,-0.00908,0.00477,11893807.00,0.00112,1
2022,232.25,0.00112,-0.01605,0.05755,-0.00086,-0.00908,19563580.00,0.00045,1
2022,232.45,0.00045,0.00112,-0.01605,0.05755,-0.00086,18096561.00,0.00337,1
2022,219.45,0.00337,0.00045,0.00112,-0.01605,0.05755,22745228.00,0.01773,1
2022,223.00,0.01773,0.00337,0.00045,0.00112,-0.01605,12875311.00,0.01455,1
2022,222.75,0.01455,0.01773,0.00337,0.00045,0.00112,11231596.00,-0.00511,0
2022,222.65,-0.00511,0.01455,0.01773,0.00337,0.00045,14024149.00,0.03511,1
2022,221.90,0.03511,-0.00511,0.01455,0.01773,0.00337,8670947.00,-0.02580,0
2022,218.00,-0.02580,0.03511,-0.00511,0.01455,0.01773,16129017.00,-0.00884,0
2022,214.85,-0.00884,-0.02580,0.03511,-0.00511,0.01455,25749340.00,0.00255,1
2022,215.95,0.00255,-0.00884,-0.02580,0.03511,-0.00511,11014283.00,-0.01886,0
2022,208.50,-0.01886,0.00255,-0.00884,-0.02580,0.03511,41341523.00,-0.02742,0
2022,213.95,-0.02742,-0.01886,0.00255,-0.00884,-0.02580,23633656.00,0.00244,1
2022,215.85,0.00244,-0.02742,-0.01886,0.00255,-0.00884,20034633.00,-0.00863,0
2022,215.30,-0.00863,0.00244,-0.02742,-0.01886,0.00255,19295994.00,-0.01030,0
2022,219.40,-0.01030,-0.00863,0.00244,-0.02742,-0.01886,28532668.00,-0.01192,0
2022,225.50,-0.01192,-0.01030,-0.00863,0.00244,-0.02742,66835736.00,-0.01858,0
2022,224.95,-0.01858,-0.01192,-0.01030,-0.00863,0.00244,45258669.00,-0.01115,0
2022,226.90,-0.01115,-0.01858,-0.01192,-0.01030,-0.00863,36036336.00,0.00482,1
2022,229.25,0.00482,-0.01115,-0.01858,-0.01192,-0.01030,42294906.00,-0.01977,0
2022,232.00,-0.01977,0.00482,-0.01115,-0.01858,-0.01192,36132245.00,-0.00944,0
2022,236.35,-0.00944,-0.01977,0.00482,-0.01115,-0.01858,41699184.00,0.00163,1
2022,239.00,0.00163,-0.00944,-0.01977,0.00482,-0.01115,35113638.00,-0.02125,0
2022,237.85,-0.02125,0.00163,-0.00944,-0.01977,0.00482,32998305.00,-0.00897,0
2022,242.60,-0.00897,-0.02125,0.00163,-0.00944,-0.01977,21629521.00,-0.01125,0
2022,244.90,-0.01125,-0.00897,-0.02125,0.00163,-0.00944,34223740.00,0.00590,1
2022,244.50,0.00590,-0.01125,-0.00897,-0.02125,0.00163,27975134.00,-0.01450,0
2022,249.75,-0.01450,0.00590,-0.01125,-0.00897,-0.02125,36945426.00,0.00958,1
2022,252.00,0.00958,-0.01450,0.00590,-0.01125,-0.00897,40491633.00,0.02144,1
2022,254.85,0.02144,0.00958,-0.01450,0.00590,-0.01125,38239419.00,-0.00580,0
2022,253.35,-0.00580,0.02144,0.00958,-0.01450,0.00590,29284643.00,-0.01052,0
2022,257.05,-0.01052,-0.00580,0.02144,0.00958,-0.01450,24916402.00,-0.00845,0
2022,254.60,-0.00845,-0.01052,-0.00580,0.02144,0.00958,18122714.00,-0.01554,0
2022,249.20,-0.01554,-0.00845,-0.01052,-0.00580,0.02144,17603827.00,-0.00058,0
2022,250.65,-0.00058,-0.01554,-0.00845,-0.01052,-0.00580,25656796.00,0.01143,1
2022,253.30,0.01143,-0.00058,-0.01554,-0.00845,-0.01052,14305709.00,-0.04253,0
2022,255.45,-0.04253,0.01143,-0.00058,-0.01554,-0.00845,15907398.00,0.00112,1
2022,259.45,0.00112,-0.04253,0.01143,-0.00058,-0.01554,27183142.00,0.01014,1
2022,259.60,0.01014,0.00112,-0.04253,0.01143,-0.00058,19597941.00,-0.01778,0
2022,256.65,-0.01778,0.01014,0.00112,-0.04253,0.01143,16061089.00,-0.00204,0
2022,267.80,-0.00204,-0.01778,0.01014,0.00112,-0.04253,37826800.00,0.03217,1
2022,267.50,0.03217,-0.00204,-0.01778,0.01014,0.00112,46147653.00,0.00768,1
2022,264.80,0.00768,0.03217,-0.00204,-0.01778,0.01014,23553762.00,-0.00327,0
2022,269.55,-0.00327,0.00768,0.03217,-0.00204,-0.01778,21414383.00,-0.00268,0
2022,270.10,-0.00268,-0.00327,0.00768,0.03217,-0.00204,24399444.00,0.02266,1
2022,261.55,0.02266,-0.00268,-0.00327,0.00768,0.03217,23380138.00,-0.01439,0
2022,259.55,-0.01439,0.02266,-0.00268,-0.00327,0.00768,24510612.00,0.00562,1
2022,260.40,0.00562,-0.01439,0.02266,-0.00268,-0.00327,23412279.00,-0.01388,0
2022,261.10,-0.01388,0.00562,-0.01439,0.02266,-0.00268,15671273.00,0.00595,1
2022,255.25,0.00595,-0.01388,0.00562,-0.01439,0.02266,24208645.00,-0.01377,0
2022,258.95,-0.01377,0.00595,-0.01388,0.00562,-0.01439,20536714.00,0.01300,1
2022,257.50,0.01300,-0.01377,0.00595,-0.01388,0.00562,16580824.00,-0.00882,0
2022,261.10,-0.00882,0.01300,-0.01377,0.00595,-0.01388,27924384.00,-0.01740,0
2022,259.55,-0.01740,-0.00882,0.01300,-0.01377,0.00595,20419904.00,0.01397,1
2022,263.15,0.01397,-0.01740,-0.00882,0.01300,-0.01377,18965820.00,0.01224,1
2022,259.75,0.01224,0.01397,-0.01740,-0.00882,0.01300,25951999.00,0.01591,1
2022,262.05,0.01591,0.01224,0.01397,-0.01740,-0.00882,17932895.00,0.01082,1
2022,266.65,0.01082,0.01591,0.01224,0.01397,-0.01740,34490123.00,-0.02229,0
2022,262.95,-0.02229,0.01082,0.01591,0.01224,0.01397,21403710.00,0.01755,1
2022,259.75,0.01755,-0.02229,0.01082,0.01591,0.01224,18033260.00,-0.04087,0
2022,255.65,-0.04087,0.01755,-0.02229,0.01082,0.01591,17344099.00,-0.00790,0
2022,252.90,-0.00790,-0.04087,0.01755,-0.02229,0.01082,20044726.00,-0.03263,0
2022,258.60,-0.03263,-0.00790,-0.04087,0.01755,-0.02229,11921627.00,-0.01566,0
2022,254.10,-0.01566,-0.03263,-0.00790,-0.04087,0.01755,8186859.00,0.01984,1
2022,264.70,0.01984,-0.01566,-0.03263,-0.00790,-0.04087,17797974.00,0.01339,1
2022,266.80,0.01339,0.01984,-0.01566,-0.03263,-0.00790,20200332.00,-0.00681,0
2022,275.65,-0.00681,0.01339,0.01984,-0.01566,-0.03263,78287713.00,0.02225,1
2022,280.00,0.02225,-0.00681,0.01339,0.01984,-0.01566,32370771.00,-0.00933,0
2022,274.50,-0.00933,0.02225,-0.00681,0.01339,0.01984,21700165.00,0.00056,1
2022,270.85,0.00056,-0.00933,0.02225,-0.00681,0.01339,15547968.00,-0.00593,0
2022,272.70,-0.00593,0.00056,-0.00933,0.02225,-0.00681,15288648.00,-0.00442,0
2022,266.70,-0.00442,-0.00593,0.00056,-0.00933,0.02225,18420159.00,-0.00605,0
2022,269.20,-0.00605,-0.00442,-0.00593,0.00056,-0.00933,13468067.00,0.00293,1
2022,269.05,0.00293,-0.00605,-0.00442,-0.00593,0.00056,11819102.00,-0.00767,0
2022,270.65,-0.00767,0.00293,-0.00605,-0.00442,-0.00593,23208345.00,0.00328,1
2022,271.85,0.00328,-0.00767,0.00293,-0.00605,-0.00442,14699792.00,0.02215,1
2022,273.50,0.02215,0.00328,-0.00767,0.00293,-0.00605,14240994.00,-0.01095,0
2022,272.70,-0.01095,0.02215,0.00328,-0.00767,0.00293,12487862.00,0.00259,1
2022,274.80,0.00259,-0.01095,0.02215,0.00328,-0.00767,10925182.00,0.02057,1
2022,273.90,0.02057,0.00259,-0.01095,0.02215,0.00328,10828539.00,-0.00302,0
2022,267.90,-0.00302,0.02057,0.00259,-0.01095,0.02215,14361969.00,0.00775,1
2022,270.85,0.00775,-0.00302,0.02057,0.00259,-0.01095,9860194.00,0.01030,1
2022,270.15,0.01030,0.00775,-0.00302,0.02057,0.00259,8371061.00,-0.00992,0
2022,264.65,-0.00992,0.01030,0.00775,-0.00302,0.02057,11092690.00,-0.00303,0
2022,265.45,-0.00303,-0.00992,0.01030,0.00775,-0.00302,7422193.00,-0.02172,0
2022,263.40,-0.02172,-0.00303,-0.00992,0.01030,0.00775,5059474.00,0.01719,1
2022,260.70,0.01719,-0.02172,-0.00303,-0.00992,0.01030,14293357.00,-0.00075,0
2022,263.30,-0.00075,0.01719,-0.02172,-0.00303,-0.00992,16654660.00,-0.00132,0
2022,264.10,-0.00132,-0.00075,0.01719,-0.02172,-0.00303,17081136.00,-0.01530,0
2022,269.90,-0.01530,-0.00132,-0.00075,0.01719,-0.02172,13883034.00,-0.00701,0
2022,265.30,-0.00701,-0.01530,-0.00132,-0.00075,0.01719,11320918.00,-0.00806,0
2022,265.50,-0.00806,-0.00701,-0.01530,-0.00132,-0.00075,9067252.00,0.00201,1
2022,265.85,0.00201,-0.00806,-0.00701,-0.01530,-0.00132,7013132.00,-0.03890,0
2022,269.95,-0.03890,0.00201,-0.00806,-0.00701,-0.01530,8172964.00,-0.02621,0
2022,271.85,-0.02621,-0.03890,0.00201,-0.00806,-0.00701,11240154.00,0.01728,1
2022,274.05,0.01728,-0.02621,-0.03890,0.00201,-0.00806,16018449.00,-0.00833,0
2022,273.50,-0.00833,0.01728,-0.02621,-0.03890,0.00201,19262054.00,-0.00912,0
2022,284.35,-0.00912,-0.00833,0.01728,-0.02621,-0.03890,35165665.00,-0.00376,0
2022,291.90,-0.00376,-0.00912,-0.00833,0.01728,-0.02621,39881736.00,-0.00663,0
2022,286.90,-0.00663,-0.00376,-0.00912,-0.00833,0.01728,18568655.00,0.00783,1
2022,289.30,0.00783,-0.00663,-0.00376,-0.00912,-0.00833,18292925.00,-0.00460,0
2022,291.95,-0.00460,0.00783,-0.00663,-0.00376,-0.00912,13794991.00,0.01094,1
2022,293.05,0.01094,-0.00460,0.00783,-0.00663,-0.00376,11110418.00,-0.00924,0
2022,295.00,-0.00924,0.01094,-0.00460,0.00783,-0.00663,12352667.00,-0.00594,0
2022,292.70,-0.00594,-0.00924,0.01094,-0.00460,0.00783,14074628.00,0.00237,1
2022,294.05,0.00237,-0.00594,-0.00924,0.01094,-0.00460,9277570.00,-0.01215,0
2022,290.85,-0.01215,0.00237,-0.00594,-0.00924,0.01094,13414357.00,-0.00452,0
2022,293.55,-0.00452,-0.01215,0.00237,-0.00594,-0.00924,11025420.00,-0.00333,0
